All Transactions Report Created: 2018-06-30 18:02:18 -0500
,
Filter Criteria:,Last Year
,All Accounts
,Any Status
,
,"Scheduled","Split","Date","Type","Check #","Security","Payee","Category","Comm/Fee","Shares","Amount","Account","Memo/Notes"
,,,"5/18/2017","Payment/Deposit",,"","SANFORD PROFILE 11082 OLATHE KS","Personal","",,"-61.15","Discover4221(6)",
,,,"5/18/2017","Payment/Deposit",,"","KAW VALLEY GREENHOUSE MANHATTAN","Household:Landscape","",,"-15.14","Discover4221(6)",
,,,"5/18/2017","Payment/Deposit",,"","NORMAL DISTR PARTIAL SHAWNEE MIS","Uncategorized","",,"-500.00","Fidelity HSA XX5575","NORMAL DISTR PARTIAL SHAWNEE MISSION MEDICA  913-6762000   KS"
,,,"5/17/2017","Payment/Deposit",,"","QT","Auto:Fuel","",,"-23.84","Sears 9920(29)","odyssey"
,,,"5/17/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-83.30","Discover4221(6)",
,,,"5/17/2017","Payment/Deposit",,"","WPY*DANIELS MISSIONS TRI PALO AL","Charity:Cash","",,"-20.00","Discover4221(6)",
,,,"5/17/2017","Payment/Deposit",,"","TIMELESS TRADITIONS INC OVERLAND","Fix Me","",,"-7.92","Discover4221(6)",
,,,"5/17/2017","Payment/Deposit",,"","Bed Bath & Beyond","Fix Me","",,"36.64","Discover4221(6)",
,,,"5/16/2017","Payment/Deposit",,"","Hy Vee","Groceries","",,"-43.59","Sears 9920(29)",
,,,"5/16/2017","Payment/Deposit",,"","SEARS WARRANTY 855-256-2467 FL","Home Rpair","",,"-49.99","Discover 3128(6)",
,,,"5/16/2017","Payment/Deposit",,"","Bp","Auto:Fuel","",,"-21.92","Discover4221(6)","odyssey"
,,,"5/16/2017","Payment/Deposit",,"","Joes Kc Bar","Dining:Family","",,"-10.06","Discover4221(6)",
,,,"5/15/2017","Buy",,"Vanguard LT TREASURY ADM","Vanguard LT TREASURY ADM","Investments:Buy","","14.264","-169.60","IBM 401k Fidelity","CONTRIBUTION;VANG LT TREASURY ADM OQAX;as of 05/15/2017"
,,,"5/15/2017","Buy",,"Stable Value","Stable Value","Investments:Buy","","26.233","-169.60","IBM 401k Fidelity","CONTRIBUTION;INTEREST INCOME FUND OJFA;as of 05/15/2017"
,,,"5/15/2017","Sell",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Sell","","-166.09","166.09","Fidelity HSA XX5575",""
,,,"5/15/2017","Buy",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Buy","","214.58","-214.58","Fidelity HSA XX5575",""
,,,"5/15/2017","Payment/Deposit",,"","AAA Membership","Insurance:Automobile","",,"-89.00","BOA AAA 8044(1)",
,,,"5/15/2017","Payment/Deposit",,"","Costco","Fix Me","",,"-146.28","Costco Visa 5455","DIETRICH,TERRY J"
,,,"5/15/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-96.87","Discover4221(6)",
,,,"5/15/2017","Payment/Deposit","4521","","Margie Watson","Gifts","",,"-25.00","Checking","memorial"
,,,"5/15/2017","Payment/Deposit",,"","Alliance Radiology","Medical:Doctor","",,"-166.09","Fidelity HSA XX5575","chest scan"
,,,"5/15/2017","Payment/Deposit",,"","Costco Visa","Transfer:[Checking]","",,"426.45","Costco Visa 5455","payment (auto)"
,,,"5/15/2017","Payment/Deposit",,"","Costco Visa","Transfer:[Costco Visa 5455]","",,"-426.45","Checking","payment (auto)"
,,,"5/15/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[Savings]","",,"214.58","Fidelity HSA XX5575","Medical savings plan"
,,,"5/15/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[Savings]","",,"339.20","IBM 401k Fidelity","contribution"
,,"S","5/15/2017","Payment/Deposit",,"","IBM Paycheck","Salary","",,"5,653.25","Savings","Gross pay"
,,"S","5/15/2017","Payment/Deposit",,"","IBM Paycheck","Salary","",,"78.54","Savings","Life Insurance (implied)"
,,"S","5/15/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Medicare","",,"-78.19","Savings","Paycheck"
,,"S","5/15/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Soc Sec","",,"-334.33","Savings","Paycheck"
,,"S","5/15/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Fed","",,"-564.97","Savings","Paycheck"
,,"S","5/15/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Kansas","",,"-175.64","Savings","Paycheck"
,,"S","5/15/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[IBM 401k Fidelity]","",,"-339.20","Savings","contribution"
,,"S","5/15/2017","Payment/Deposit",,"","IBM Paycheck","Insurance:Medical","",,"-124.78","Savings","Health care (medical + dental)"
,,"S","5/15/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[Fidelity HSA XX5575]","",,"-214.58","Savings","Medical savings plan"
,,"S","5/15/2017","Payment/Deposit",,"","IBM Paycheck","Insurance:Life","",,"-71.64","Savings","Life Insurance"
,,"S","5/15/2017","Payment/Deposit",,"","IBM Paycheck","Insurance:Life","",,"-78.54","Savings","LIfe Insurance (implied)"
,,,"5/15/2017","Payment/Deposit",,"","IBM Match","Misc Inc","",,"450.00","Deferred 401k Match","IBM Match"
,,,"5/14/2017","Payment/Deposit",,"","McDonald's","Dining:Family","",,"-14.83","Discover4221(6)","DBT PURCHASE ON 09/13 @ 13:48 MCDONALD'S F11441 MCDONALD'S F114"
,,,"5/14/2017","Payment/Deposit",,"","McDonald's","Dining:Family","",,"-2.61","Discover4221(6)","DBT PURCHASE ON 09/13 @ 13:48 MCDONALD'S F11441 MCDONALD'S F114"
,,,"5/14/2017","Payment/Deposit",,"","COUNTRY KEEPSAKES BELTON MO","Transfer:[Discover4221(6)]","",,"21.00","Greg Cash","tracy"
,,"S","5/14/2017","Payment/Deposit",,"","COUNTRY KEEPSAKES BELTON MO","Dining:Family","",,"-125.95","Discover4221(6)",
,,"S","5/14/2017","Payment/Deposit",,"","COUNTRY KEEPSAKES BELTON MO","Transfer:[Greg Cash]","",,"-21.00","Discover4221(6)","tracy"
,,,"5/14/2017","Payment/Deposit",,"","AMAZON SERVICES-KINDLE 866-321-8","Books","",,"-9.99","Discover4221(6)","Think"
,,,"5/14/2017","Payment/Deposit",,"","AMEX Everyday","Transfer:[Checking]","",,"242.00","AMEX Everyday(22)","payment (auto)"
,,,"5/14/2017","Payment/Deposit",,"","AMEX Everyday","Transfer:[AMEX Everyday(22)]","",,"-242.00","Checking","payment (auto)"
,,,"5/13/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-48.12","Discover4221(6)",
,,,"5/13/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-17.19","Discover4221(6)",
,,,"5/13/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-8.63","Discover4221(6)",
,,,"5/13/2017","Payment/Deposit",,"","HD TAN OVERLAND PARKKS","Personal","",,"-11.07","Discover4221(6)",
,,,"5/12/2017","Sell",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Sell","","-45","45.00","Fidelity HSA XX5575",""
,,,"5/12/2017","Payment/Deposit",,"","Purchases","Fix Me","",,"-50.44","Kohls 3215(25)",
,,,"5/12/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-5.42","Discover4221(6)",
,,,"5/12/2017","Payment/Deposit",,"","McDonald's","Dining","",,"-5.88","Discover4221(6)","DBT PURCHASE ON 09/13 @ 13:48 MCDONALD'S F11441 MCDONALD'S F114"
,,,"5/12/2017","Payment/Deposit",,"","USPS PO 2866720083 RAYMORE MO","Supplies","",,"-3.42","Discover4221(6)",
,,,"5/12/2017","Payment/Deposit",,"","MANS BEST FRIEND BELTON MO","Pets","",,"-28.00","Discover4221(6)",
,,,"5/12/2017","Payment/Deposit",,"","SHOE SENSATION INC #622 BELTON M","Fix Me","",,"-22.83","Discover4221(6)",
,,,"5/12/2017","Payment/Deposit",,"","Price Chopper","Groceries","",,"-10.10","Discover4221(6)",
,,,"5/12/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-9.65","Discover4221(6)",
,,,"5/12/2017","Payment/Deposit",,"","Price Chopper","Groceries","",,"-6.56","Discover4221(6)",
,,,"5/12/2017","Payment/Deposit",,"","NORMAL DISTR PARTIAL STAR CHIROP","Uncategorized","",,"-45.00","Fidelity HSA XX5575","NORMAL DISTR PARTIAL STAR CHIROPRACTIC       SHAWNEE       KS"
,,,"5/11/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-147.41","Discover4221(6)",
,,,"5/11/2017","Payment/Deposit",,"","BEDBATH&BEYOND OLATHE KS","Fix Me","",,"-49.89","Discover4221(6)",
,,,"5/11/2017","Payment/Deposit",,"","DRESSBARN #54 OLATHE KS","Fix Me","",,"-29.83","Discover4221(6)",
,,,"5/11/2017","Payment/Deposit",,"","HOBBY-LOBBY #0020 OVERLAND PARKK","Fix Me","",,"-23.21","Discover4221(6)",
,,,"5/11/2017","Payment/Deposit",,"","MARSHALLS #0609 OLATHE KS","Fix Me","",,"-22.07","Discover4221(6)",
,,,"5/11/2017","Payment/Deposit",,"","MICHAELS STORES 7819 OLATHE KS","Fix Me","",,"-17.65","Discover4221(6)",
,,,"5/11/2017","Payment/Deposit",,"","SANFORD PROFILE 11082 OLATHE KS","Personal","",,"-79.94","Discover4221(6)",
,,,"5/11/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-7.48","Discover4221(6)",
,,,"5/11/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-4.30","Discover4221(6)",
,,,"5/11/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-2.07","Discover4221(6)",
,,,"5/11/2017","Payment/Deposit",,"","Loan Nissan Leaf","Transfer:[Checking]","",,"0.00","Loan Nissan Leaf",
,,,"5/11/2017","Payment/Deposit",,"","Loan Nissan Leaf","Transfer:[Checking]","",,"629.81","Loan Nissan Leaf",
,,"S","5/11/2017","Payment/Deposit",,"","Loan Nissan Leaf","Transfer:[Loan Nissan Leaf]","",,"-629.81","Checking",
,,"S","5/11/2017","Payment/Deposit",,"","Loan Nissan Leaf","Auto & Transport:Auto Payment:Interest","",,"-8.08","Checking",
,,"S","5/11/2017","Payment/Deposit",,"","Loan Nissan Leaf","Transfer:[Loan Nissan Leaf]","",,"0.00","Checking",
,,"S","5/11/2017","Payment/Deposit",,"","Loan Nissan Leaf","Auto & Transport:Auto Payment","",,"0.00","Checking",
,,,"5/10/2017","Sell",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Sell","","-27.62","27.62","Fidelity HSA XX5575",""
,,,"5/10/2017","Payment/Deposit",,"","Purchases","Fix Me","",,"-95.95","Kohls 3215(25)",
,,,"5/10/2017","Payment/Deposit",,"","QT","Auto:Fuel","",,"-35.82","Sears 9920(29)","odyssey"
,,,"5/10/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-62.18","Discover4221(6)",
,,,"5/10/2017","Payment/Deposit",,"","RAISING CANE'S #221 OVERLAND PAR","Dining:Greg","",,"-7.24","Discover4221(6)",
,,,"5/10/2017","Payment/Deposit",,"","MARDEL #0015 OVERLAND PARKKS","Fix Me","",,"-52.29","Discover4221(6)",
,,,"5/10/2017","Payment/Deposit",,"","McDonald's","Dining:Greg","",,"-5.02","Discover4221(6)","DBT PURCHASE ON 09/13 @ 13:48 MCDONALD'S F11441 MCDONALD'S F114"
,,,"5/10/2017","Payment/Deposit",,"","DOMINO'S 6352 OVERLAND PARKKS","Dining:Family","",,"-8.70","Discover 3128(6)",
,,,"5/10/2017","Payment/Deposit",,"","NORMAL DISTR PARTIAL LCA*LABCORP","Uncategorized","",,"-27.62","Fidelity HSA XX5575","NORMAL DISTR PARTIAL LCA*LABCORP (LCBS) WEB  800-845-6167  NC"
,,,"5/10/2017","Payment/Deposit",,"","Capitol Federal Savings","Transfer:[Checking]","",,"564.43","CapFed Mortgage 2013",
,,"S","5/10/2017","Payment/Deposit",,"","Capitol Federal Savings","Transfer:[CapFed Mortgage 2013]","",,"-564.43","Checking",
,,"S","5/10/2017","Payment/Deposit",,"","Capitol Federal Savings","Int Exp","",,"-195.63","Checking",
,,"S","5/10/2017","Payment/Deposit",,"","Capitol Federal Savings","Transfer:[Escrow 2013 13914 Ash]","",,"-437.78","Checking",
,,"S","5/10/2017","Payment/Deposit",,"","Capitol Federal Savings","Transfer:[Escrow 2013 13914 Ash]","",,"-59.16","Checking",
,,,"5/9/2017","Sell",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Sell","","-1,240.44","1,240.44","Fidelity HSA XX5575",""
,,,"5/9/2017","Payment/Deposit",,"","Hen House","Groceries","",,"-25.19","Sears 9920(29)",
,,,"5/9/2017","Payment/Deposit",,"","WHOLEFDS OLA #10538 OLATHE KS","Dining:Greg","",,"-4.40","Discover4221(6)",
,,,"5/9/2017","Payment/Deposit",,"","JOES KC BAR B QUE OF LE LEAWOOD","Dining:Family","",,"-39.61","Discover4221(6)",
,,,"5/9/2017","Payment/Deposit",,"","NORMAL DISTR PARTIAL COLLEGE PAR","Uncategorized","",,"-629.18","Fidelity HSA XX5575","NORMAL DISTR PARTIAL COLLEGE PARK FAMILY CA  OVERLAND PARK KS"
,,,"5/9/2017","Payment/Deposit",,"","NORMAL DISTR PARTIAL COLLEGE PAR","Uncategorized","",,"-611.26","Fidelity HSA XX5575","NORMAL DISTR PARTIAL COLLEGE PARK FAMILY CA  OVERLAND PARK KS"
,,,"5/9/2017","Payment/Deposit",,"","NORMAL DISTR PARTIAL COLLEGE PAR","Uncategorized","",,"-612.62","Fidelity HSA XX5575","NORMAL DISTR PARTIAL COLLEGE PARK FAMILY CA  OVERLAND PARK KS"
,,,"5/8/2017","Payment/Deposit",,"","Firebirds","Dining:Family","",,"-41.33","Sears 9920(29)",
,,,"5/8/2017","Payment/Deposit",,"","Lands End","Fix Me","",,"-61.41","Sears 9920(29)",
,,,"5/8/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-100.10","Discover4221(6)",
,,,"5/8/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-7.39","Discover4221(6)",
,,,"5/8/2017","Payment/Deposit",,"","Lowe's","Fix Me","",,"-47.64","Discover4221(6)","DBT PURCHASE ON 08/12 @ 05:56 LOWES #01623* LOWES #01623* KANSA"
,,,"5/8/2017","Payment/Deposit",,"","MENARDS 3343 OLATHE KS","Fix Me","",,"-45.51","Discover4221(6)",
,,,"5/8/2017","Payment/Deposit",,"","DOLLARTREE KANSAS CITY MO","Fix Me","",,"-9.64","Discover4221(6)",
,,,"5/8/2017","Payment/Deposit",,"","Lifeway Christian Olathe","Fix Me","",,"-28.38","Discover4221(6)",
,,,"5/8/2017","Payment/Deposit",,"","Mission Gardens Nursery","Household:Landscape","",,"-23.49","Discover4221(6)",
,,,"5/8/2017","Payment/Deposit",,"","Popeyes","Dining:Greg","",,"-6.79","Discover4221(6)",
,,,"5/8/2017","Payment/Deposit",,"","From savings","Transfer:[Checking]","",,"-3,000.00","Savings","11386505"
,,,"5/8/2017","Payment/Deposit",,"","From savings","Transfer:[Savings]","",,"3,000.00","Checking","11386505"
,,,"5/7/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-19.79","Discover4221(6)",
,,,"5/7/2017","Payment/Deposit",,"","GROUPON INC 877-788-7858 IL","Fix Me","",,"-44.00","Discover 3128(6)",
,,,"5/7/2017","Payment/Deposit",,"","APL* ITUNES.COM/BILL 866-712-775","Entertainment","",,"-5.99","Discover 3128(6)","why him"
,,,"5/7/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"79.36","Discover 3128(6)",
,,,"5/7/2017","Payment/Deposit",,"","MICROSOFT *STORE 800-642-7676 WA","Computer:Software","",,"-109.09","Discover4221(6)","office"
,,,"5/7/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-84.84","Discover4221(6)",
,,,"5/7/2017","Payment/Deposit",,"","SANFORD PROFILE 11082 OLATHE KS","Personal","",,"-49.83","Discover4221(6)",
,,,"5/7/2017","Payment/Deposit",,"","WESTLAKE HARDWARE OVERLAND PARKK","Fix Me","",,"-41.24","Discover4221(6)",
,,,"5/7/2017","Payment/Deposit",,"","Home Depot","Fix Me","",,"-32.82","Discover4221(6)",
,,,"5/7/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-28.89","Discover4221(6)",
,,,"5/7/2017","Payment/Deposit",,"","Hy Vee","Groceries","",,"-27.36","Discover4221(6)",
,,,"5/7/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-13.72","Discover4221(6)",
,,,"5/7/2017","Payment/Deposit",,"","PARTY CITY #938 OVERLAND PARKKS","Fix Me","",,"-12.66","Discover4221(6)",
,,,"5/7/2017","Payment/Deposit",,"","DOLLAR TREE OVERLAND PARKKS","Fix Me","",,"-8.13","Discover4221(6)",
,,,"5/7/2017","Payment/Deposit",,"","WESTLAKE HARDWARE OVERLAND PARKK","Fix Me","",,"-6.52","Discover4221(6)",
,,,"5/7/2017","Payment/Deposit",,"","TACO BUENO OLATHE 2 OLATHE KS","Dining:Greg","",,"-4.78","Discover4221(6)",
,,,"5/7/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-3.11","Discover4221(6)",
,,,"5/6/2017","Sell",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Sell","","-612.62","612.62","Fidelity HSA XX5575",""
,,,"5/6/2017","Payment/Deposit",,"","ATT","Utilities:Telephone","",,"-290.20","Discover 3128(6)","wireless"
,,,"5/5/2017","Payment/Deposit",,"","Ponaks","Dining:Family","",,"-43.71","Sears 9920(29)",
,,"S","5/5/2017","Payment/Deposit",,"","Deposit","Fix Me","",,"500.00","Checking","from tracy"
,,"S","5/5/2017","Payment/Deposit",,"","Deposit","Gifts","",,"-100.00","Checking","matt grad"
,,,"5/5/2017","Payment/Deposit",,"","THE ATHLETIC CLUB OF O OVERLAND","Membership","",,"-62.19","Discover 3128(6)",
,,,"5/5/2017","Payment/Deposit",,"","Campus Crusade for Christ","Charity:Cash:Crusade","",,"-85.00","Checking","Austin"
,,,"5/4/2017","Payment/Deposit",,"","BASIC INVITE 800-705-1243 UT","Personal","",,"-123.75","Discover4221(6)","grad announcements"
,,,"5/4/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-99.95","Discover4221(6)",
,,,"5/4/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-19.99","Discover4221(6)",
,,,"5/4/2017","Payment/Deposit",,"","Discover Card (4221)","Transfer:[Checking]","",,"35.00","Discover4221(6)","payment (auto)"
,,,"5/4/2017","Payment/Deposit",,"","Discover Card (4221)","Transfer:[Discover4221(6)]","",,"-35.00","Checking","payment (auto)"
,,"S","5/4/2017","Payment/Deposit",,"","KCPL","Utilities:Gas & Electric","",,"-156.05","Checking",
,,"S","5/4/2017","Payment/Deposit",,"","KCPL","Insurance:Homeowners","",,"-6.41","Checking","surge protection fee"
,,"S","5/4/2017","Payment/Deposit",,"","KCPL","Utilities:Gas & Electric","",,"-131.03","Checking","extra"
,,,"5/3/2017","Payment/Deposit",,"","Trader Joes","Groceries","",,"-33.71","Sears 9920(29)",
,,,"5/3/2017","Payment/Deposit",,"","USPS PO 1983640541 OVERLAND PARK","Fix Me","",,"-34.30","Discover4221(6)",
,,,"5/3/2017","Payment/Deposit",,"","MICHAELS STORES 5707 KANSAS CITY","Fix Me","",,"-22.60","Discover4221(6)",
,,,"5/3/2017","Payment/Deposit",,"","PARTY CITY #938 OVERLAND PARKKS","Fix Me","",,"-10.81","Discover4221(6)",
,,,"5/3/2017","Payment/Deposit",,"","TALK OF THE TOWN GRILL & OVERLAN","Dining:Greg","",,"-9.73","Discover4221(6)",
,,,"5/3/2017","Payment/Deposit",,"","DOLLAR TREE OVERLAND PARKKS","Fix Me","",,"-6.00","Discover4221(6)",
,,,"5/3/2017","Payment/Deposit",,"","Panda Express","Dining:Family","",,"-23.45","Discover4221(6)",
,,,"5/2/2017","Sell",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Sell","","-5.3","5.30","Fidelity HSA XX5575",""
,,,"5/2/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-61.30","Discover4221(6)",
,,,"5/2/2017","Payment/Deposit",,"","CVS Pharmacy","Medical:Medicine","",,"-5.30","Fidelity HSA XX5575","NORMAL DISTR PARTIAL CVS/PHARMACY #08237     LEAWOOD       KS"
,,,"5/2/2017","Payment/Deposit",,"","JCWW (Johnson County Wastewater)","Utilities:Water","",,"-85.80","Checking","Payment"
,,,"5/1/2017","Sell",,"Vanguard LT TREASURY ADM","Vanguard LT TREASURY ADM","Investments:Sell","","-0.075","0.89","IBM 401k Fidelity","FEES;VANG LT TREASURY ADM OQAX;as of 05/01/2017"
,,,"5/1/2017","Sell",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Sell","","-400","400.00","Fidelity HSA XX5575",""
,,,"5/1/2017","Payment/Deposit",,"","Mi Ranchito","Dining:Family","",,"-26.34","Sears 9920(29)",
,,,"5/1/2017","Payment/Deposit",,"","Fees","Auto:Fees","",,"-0.89","IBM 401k Fidelity",
,,,"5/1/2017","Payment/Deposit",,"","Balance Adjustment","Misc","",,"10,000.00","13914 Ash House",
,,,"5/1/2017","Payment/Deposit",,"","Netflix.Com","Entertainment","",,"-9.99","Discover 3128(6)",
,,,"5/1/2017","Payment/Deposit",,"","NORMAL DISTR PARTIAL MIRABILE, M","Medical:Doctor","",,"-400.00","Fidelity HSA XX5575","NORMAL DISTR PARTIAL MIRABILE, M.D. BEAUTY,  OVERLAND PARK KS"
,,,"5/1/2017","Payment/Deposit","4523","","Photos Tammy","Photographs and Video","",,"-296.00","Checking",
,,,"4/30/2017","Interest Income",,"",,"Investments:Interest Income","",,"61.10","IBM Pension",""
,,,"4/30/2017","Payment/Deposit",,"","Balance Adjustment","Cash","",,"-60.00","Greg Cash","bal 200"
,,,"4/30/2017","Payment/Deposit",,"","Balance Adjustment","Cash","",,"-80.00","Terry Cash","bal 60"
,,,"4/30/2017","Payment/Deposit",,"","Applebees","Dining:Family","",,"-20.20","Sears 9920(29)",
,,,"4/30/2017","Payment/Deposit",,"","Price Chopper","Groceries","",,"-24.35","Sears 9920(29)",
,,,"4/30/2017","Payment/Deposit",,"","INTEREST CREDITED DEPOSIT","Int Inc","",,"0.10","Checking",
,,,"4/30/2017","Payment/Deposit",,"","INTEREST CREDITED DEPOSIT","Int Inc","",,"0.82","Savings",
,,,"4/30/2017","Payment/Deposit",,"","CONTAINERSTOREOVERLAND OVERLAND","Fix Me","",,"10.50","Discover 3128(6)",
,,,"4/29/2017","Payment/Deposit",,"","Mannys","Dining:Family","",,"-20.94","Sears 9920(29)",
,,,"4/29/2017","Payment/Deposit",,"","MICRO CENTER #191 RETAIL OVERLAN","Computer:Hardware","",,"-38.17","Discover4221(6)","thumb drive"
,,,"4/29/2017","Payment/Deposit",,"","EINSTEIN BROS BAGELS2682 OVERLAN","Dining:Greg","",,"-1.47","Discover4221(6)",
,,,"4/28/2017","Reinvest Dividend",,"Vanguard LT TREASURY ADM","Vanguard LT TREASURY ADM","Investments:Reinvest Dividend","","19.415","0.00","IBM 401k Fidelity","DIVIDEND;VANG LT TREASURY ADM OQAX;as of 04/28/2017"
,,,"4/28/2017","Buy",,"Vanguard LT TREASURY ADM","Vanguard LT TREASURY ADM","Investments:Buy","","14.122","-169.60","IBM 401k Fidelity","CONTRIBUTION;VANG LT TREASURY ADM OQAX;as of 04/28/2017"
,,,"4/28/2017","Buy",,"Stable Value","Stable Value","Investments:Buy","","26.267","-169.60","IBM 401k Fidelity","CONTRIBUTION;INTEREST INCOME FUND OJFA;as of 04/28/2017"
,,,"4/28/2017","Sell",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Sell","","-56.94","56.94","Fidelity HSA XX5575",""
,,,"4/28/2017","Buy",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Buy","","0.03","-0.03","Fidelity HSA XX5575",""
,,,"4/28/2017","Buy",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Buy","","214.58","-214.58","Fidelity HSA XX5575",""
,,,"4/28/2017","Payment/Deposit",,"","APL* ITUNES.COM/BILL 866-712-775","Fix Me","",,"-7.63","Discover 3128(6)",
,,,"4/28/2017","Payment/Deposit",,"","SANFORD PROFILE 11082 OLATHE KS","Personal","",,"-30.08","Discover4221(6)",
,,,"4/28/2017","Payment/Deposit",,"","CONTAINERSTOREOVERLAND OVERLAND","Fix Me","",,"-19.72","Discover4221(6)",
,,,"4/28/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-6.86","Discover4221(6)",
